class,label,concept
thermal power station,43,large number of doors
thermal power station,43,large number of pipes
thermal power station,43,large number of windows
thermal power station,43,large parking area nearby
thermal power station,43,large piece of land
thermal power station,43,large pipes running from the buildings to the central chimney
thermal power station,43,large power line running to scene from a nearby substation
thermal power station,43,large power line running to the building from a nearby substation
thermal power station,43,large scene
thermal power station,43,large scene adjacent to the cooling towers
thermal power station,43,large scene for employee vehicles
thermal power station,43,large scene for vehicles and heavy machinery
thermal power station,43,large scene in front of the building
thermal power station,43,large scene in front of the buildings
thermal power station,43,large scene in front of the main building
thermal power station,43,large scene in front of the main entrance
thermal power station,43,large scene in front of the power station
thermal power station,43,large scene in front of the scene
thermal power station,43,large scene nearby
thermal power station,43,large scene next to the buildings
thermal power station,43,large scene next to the small buildings
thermal power station,43,large scene next to the smaller buildings
thermal power station,43,large scene on one side of the main building
thermal power station,43,large scene on the site
thermal power station,43,large size and distinctive shape
thermal power station,43,large smokestack next to the building
thermal power station,43,large tracts of land covered in black ash
thermal power station,43,"large, artificial scene on the site"
thermal power station,43,"large, central chimney"
thermal power station,43,"large, circular cooling tower"
thermal power station,43,"large, cylindrical chimney in the center of the courtyard"
thermal power station,43,"large, dark brown scene adjacent to scene"
thermal power station,43,"large, dark green field adjacent to scene"
thermal power station,43,"large, dark square on satellite image"
thermal power station,43,"large, dark structure"
thermal power station,43,"large, dark structure located in a rural area"
thermal power station,43,"large, dark-colored body of water next to the power station"
thermal power station,43,"large, dark-colored body of water next to the scene"
thermal power station,43,"large, dark-colored building"
thermal power station,43,"large, dark-colored pipe extending from scene"
thermal power station,43,"large, dark-colored structure"
thermal power station,43,"large, flat roof over main part of the building"
thermal power station,43,"large, industrial facility"
thermal power station,43,"large, metal fence around the perimeter of the property"
thermal power station,43,"large, open area between the buildings"
thermal power station,43,"large, open area in front of the buildings"
thermal power station,43,"large, open area in the center of the building"
thermal power station,43,"large, open area to the side of the central chimney"
thermal power station,43,"large, open courtyard in the center"
thermal power station,43,"large, open field behind the main building"
thermal power station,43,"large, rectangular ash storage area next to the main building"
thermal power station,43,"large, rectangular body of water next to the power station"
thermal power station,43,"large, rectangular building"
thermal power station,43,"large, rectangular building next to the cooling tower"
thermal power station,43,"large, rectangular building with a grey roof"
thermal power station,43,"large, rectangular building with a red roof"
thermal power station,43,"large, rectangular building with a tall chimney"
thermal power station,43,"large, rectangular building with a tall smoke stack"
thermal power station,43,"large, rectangular building with a tall smokestack"
thermal power station,43,"large, rectangular coal storage area"
thermal power station,43,"large, rectangular cooling tower"
thermal power station,43,"large, rectangular cooling tower next to the chimney"
thermal power station,43,"large, rectangular cooling tower next to the power station"
thermal power station,43,"large, rectangular furnace in the center of the building"
thermal power station,43,"large, rectangular gas tank next to the main building"
thermal power station,43,"large, rectangular pool in front of the building"
thermal power station,43,"large, rectangular roof"
thermal power station,43,"large, rectangular shape"
thermal power station,43,"large, rectangular structure"
thermal power station,43,"large, rectangular water tank next to the main building"
thermal power station,43,"large, rectangular-shaped facility"
thermal power station,43,"large, red tower next to the building"
thermal power station,43,"large, red, square structure next to the tower"
thermal power station,43,"large, sprawling complex of buildings and machinery"
thermal power station,43,"large, sprawling complex with multiple buildings and smokestacks"
thermal power station,43,"large, sprawling facility"
thermal power station,43,"large, square building next to the towers"
thermal power station,43,"large, square concrete pad next to the cooling tower"
thermal power station,43,"large, square-shaped cooling tower"
thermal power station,43,"large, square-shaped facility"
thermal power station,43,"large, square-shaped gate at the entrance to the property"
thermal power station,43,"large, well-defined rectangular shape"
thermal power station,43,"large, white building with a red roof"
thermal power station,43,likely storage sheds or maintenance buildings
thermal power station,43,likely the power generation units
thermal power station,43,linear fashion
thermal power station,43,located in a dark-colored area
thermal power station,43,located in a relatively rural area
thermal power station,43,located in a remote area
thermal power station,43,located in a rural area
thermal power station,43,located in the northern part of the satellite image
thermal power station,43,"long, rectangular shape"
thermal power station,43,"long, rectangular-shaped building"
thermal power station,43,"long, rectangular-shaped conveyor belt"
thermal power station,43,"long, rectangular-shaped scene"
thermal power station,43,"long, sloped roof"
thermal power station,43,"long, thin pipes running from tanks to buildings"
thermal power station,43,made of concrete and brick
thermal power station,43,made of concrete and metal
thermal power station,43,made up of many dark-colored towers
thermal power station,43,made up of several large buildings
thermal power station,43,main body of the power station is long and narrow
thermal power station,43,major source of electricity for the region
thermal power station,43,major source of pollution
thermal power station,43,"many large, rectangular tanks around the building"
thermal power station,43,"many large, square industrial buildings surrounding the power station"
thermal power station,43,many smaller ones
thermal power station,43,mine located nearby
thermal power station,43,mostly farmland
thermal power station,43,mostly farmland with some trees and shrubs
thermal power station,43,mostly flat
thermal power station,43,mostly green
thermal power station,43,mostly green space with some trees
thermal power station,43,network of pipelines and other equipment
thermal power station,43,network of pipes and ducts
thermal power station,43,network of pipes and ducts connecting the different
thermal power station,43,network of roads and scene tracks
thermal power station,43,no other buildings nearby
thermal power station,43,no trees or other buildings nearby
thermal power station,43,not appear to be busy
thermal power station,43,not well-maintained
thermal power station,43,number of smaller chimneys surrounding it
thermal power station,43,only dark square in satellite image
thermal power station,43,operating for several years
thermal power station,43,paved road leading to the facility
thermal power station,43,people and vehicles moving around the site
thermal power station,43,pipes and wires criss-cross the site
thermal power station,43,possibly due to heat radiation
thermal power station,43,power station appears to be very isolated
thermal power station,43,"power station is located in a rural area, with few other buildings or structures nearby"
thermal power station,43,power station is located near a body of water
thermal power station,43,providing electricity to millions of people
thermal power station,43,rail spur running alongside the facility
thermal power station,43,release the steam generated by the power generation process
thermal power station,43,releases smoke and steam into the air
thermal power station,43,"remote, rural area"
thermal power station,43,road leading to facility
thermal power station,43,road leading to power station
thermal power station,43,road leading to property
thermal power station,43,road leading to scene
thermal power station,43,road leading to scene
thermal power station,43,road leading to site
thermal power station,43,road leading to the building
thermal power station,43,road leading to the main entrance
thermal power station,43,roof is covered in dark panels
thermal power station,43,roof is covered in dark-colored solar panels
thermal power station,43,roof is flat
thermal power station,43,roof is slanted
thermal power station,43,"row of large, metal pipes leading from"
thermal power station,43,"row of large, metal pipes leading from tanks to"
thermal power station,43,rural area
thermal power station,43,scene
thermal power station,43,scene is very large
thermal power station,43,scene nearby
thermal power station,43,scene or other paved area
thermal power station,43,scene running through the property
thermal power station,43,security fence
thermal power station,43,security fence around the perimeter of the property
thermal power station,43,security gate at the entrance
thermal power station,43,security gate at the entrance to the site
thermal power station,43,security guard station at the entrance
thermal power station,43,security guard station at the entrance to the power station
thermal power station,43,security guards on the property
thermal power station,43,series of large windows
thermal power station,43,"series of large, cylindrical towers"
thermal power station,43,set against a backdrop of scene
thermal power station,43,several buildings on the site
thermal power station,43,several chimneys on the site
thermal power station,43,several dark-colored trees around the power station
thermal power station,43,several dark-colored vehicles in the scene
thermal power station,43,several hundred metres of scene track running through the property
thermal power station,43,several large buildings
thermal power station,43,several large buildings nearby
thermal power station,43,several large buildings on the site
thermal power station,43,several large buildings surrounding it
thermal power station,43,several large buildings within the station
thermal power station,43,several large chimneys
thermal power station,43,several large chimneys on the facility
thermal power station,43,several large chimneys on the roof
thermal power station,43,several large conveyor belts on the facility
thermal power station,43,several large cooling towers next to the building
thermal power station,43,several large cooling towers on the premises
thermal power station,43,several large cooling towers on the property
thermal power station,43,several large cranes on the facility
thermal power station,43,several large doors on the sides of the building
thermal power station,43,several large fans near the main entrance
thermal power station,43,several large fans on the ceiling
thermal power station,43,several large fans on the roof of the buildings
thermal power station,43,several large pipes leading from the cooling tower to the main building
thermal power station,43,several large pipes leading from the tanks to the chimney
thermal power station,43,several large pipes leading into and out of the building
thermal power station,43,several large pipes on the site
thermal power station,43,several large pipes running from the main building to the cooling tower
thermal power station,43,several large pipes running from the tanks to the smoke stack
thermal power station,43,several large pumps on the site
thermal power station,43,several large scenes surrounding the power station
thermal power station,43,several large smokestacks on the site
thermal power station,43,several large tanks and pipes around the perimeter of the building
thermal power station,43,several large tanks and pipes on the facility
thermal power station,43,several large tanks and pipes on the property
thermal power station,43,several large tanks and towers nearby
thermal power station,43,several large tanks on the site
thermal power station,43,several large towers on the facility
thermal power station,43,several large turbines inside the building
thermal power station,43,several large windows on the front of the building
thermal power station,43,"several large, cylindrical tanks near the chimney"
thermal power station,43,"several large, cylindrical tanks near the smoke stack"
thermal power station,43,"several large, cylindrical tanks next to the chimney"
thermal power station,43,"several large, cylindrical tanks on the site"
thermal power station,43,"several large, dark brown smoke stacks"
thermal power station,43,"several large, dark-colored buildings nearby"
thermal power station,43,"several large, dark-colored pipes that run from the power station into the water"
thermal power station,43,"several large, dark-colored tanks near the scene"
thermal power station,43,"several large, industrial buildings on the site"
thermal power station,43,"several large, industrial vehicles on the site"
thermal power station,43,"several large, metal cooling towers behind the building"
thermal power station,43,"several large, metal scenes near the cooling tower"
thermal power station,43,"several large, metal tanks near the entrance"
thermal power station,43,"several large, rectangular buildings next to the main building"
thermal power station,43,"several large, rectangular buildings surrounding the courtyard"
thermal power station,43,"several large, rectangular buildings within the fenced area"
thermal power station,43,"several large, rectangular tanks on the roof"
thermal power station,43,"several large, rectangular windows on the side of the power station"
thermal power station,43,"several large, rectangular-shaped tanks on the property"
thermal power station,43,"several large, red smokestacks"
thermal power station,43,"several large, square buildings surrounding smokestack"
thermal power station,43,"several large, square concrete pads next to the main building"
thermal power station,43,"several large, square-shaped buildings on the property"
thermal power station,43,"several large, square-shaped cooling towers adjacent to the buildings"
thermal power station,43,"several large, tall smoke stacks"
thermal power station,43,"several large, white buildings next to the square structure"
thermal power station,43,"several large, white tanks near the smokestacks"
thermal power station,43,several light-colored buildings next to the power station
thermal power station,43,several long conveyor belts leading from the square structure to the tanks
thermal power station,43,several long conveyor belts leading from the tanks to the smokestacks
thermal power station,43,several long pipes leading from the tower to the building
thermal power station,43,several roads and a railroad track leading to the power station
thermal power station,43,several roads leading to and from the property
thermal power station,43,several roads leading to the power station
thermal power station,43,several roads leading to the scene
thermal power station,43,"several rows of large, metal pipes leading from the buildings to the cooling tower"
thermal power station,43,"several rows of large, rectangular buildings"
thermal power station,43,"several rows of large, rectangular buildings next to the tanks"
thermal power station,43,several rows of trees along the perimeter of the property
thermal power station,43,several security cameras mounted on the fence
thermal power station,43,several sets of tracks around the facility
thermal power station,43,several small buildings and sheds near the cooling tower
thermal power station,43,several smaller buildings and a smokestack located within the square
thermal power station,43,several smaller buildings and equipment near the perimeter
thermal power station,43,several smaller buildings and structures around the main building
thermal power station,43,several smaller buildings and structures around the perimeter
thermal power station,43,several smaller buildings and structures around the perimeter of the site
thermal power station,43,several smaller buildings and structures attached to the main power station
thermal power station,43,several smaller buildings and tanks around the main structure
thermal power station,43,several smaller buildings and tanks nearby
thermal power station,43,several smaller buildings next to the scene
thermal power station,43,several smaller buildings on the site
thermal power station,43,several smaller chimneys dotted around its perimeter
thermal power station,43,"several smaller, dark-colored buildings"
thermal power station,43,"several smaller, dark-colored buildings near the scene"
thermal power station,43,"several smaller, rectangular buildings scattered around the site"
thermal power station,43,several trees and bushes around the perimeter of the property
thermal power station,43,several trees and bushes around the scene
thermal power station,43,several trees and shrubs around the perimeter of the site
thermal power station,43,several vehicles on the site
thermal power station,43,several vehicles parked in the scene
thermal power station,43,shorter ones towards the edges
thermal power station,43,site is located near a body of water
thermal power station,43,site is located near a scene
thermal power station,43,site is surrounded by a fence
thermal power station,43,site is surrounded by trees
thermal power station,43,"situated in a large, open area"
thermal power station,43,situated on a
thermal power station,43,sky above the power station is dark-colored
thermal power station,43,small office building next to the scene
thermal power station,43,small rail yard next to the scene
thermal power station,43,small scene running through the property
thermal power station,43,small village nearby
thermal power station,43,"small, round opening at the top"
thermal power station,43,smaller one on the side
thermal power station,43,smaller scene for visitor vehicles
thermal power station,43,smokestack at one end of the power station
thermal power station,43,smokestacks are tall and thin
thermal power station,43,some areas of white and black
thermal power station,43,source of the fuel for the power plant
thermal power station,43,station is located in a remote area
thermal power station,43,station is situated in a scene region
thermal power station,43,structure appears to be well-maintained and in good condition
thermal power station,43,supplies power to thousands of homes and businesses
thermal power station,43,surrounded by a chain-link fence
thermal power station,43,surrounded by a dark area
thermal power station,43,surrounded by a dark-colored fence
thermal power station,43,surrounded by a fence
thermal power station,43,surrounded by a gravel road
thermal power station,43,surrounded by a high fence
thermal power station,43,surrounded by a large area
thermal power station,43,surrounded by a large body of water
thermal power station,43,surrounded by a large scene
thermal power station,43,surrounded by a large scene and a fence
thermal power station,43,surrounded by a large scene and a few smaller buildings
thermal power station,43,"surrounded by a large, dark area"
thermal power station,43,"surrounded by a large, fenced-in area"
thermal power station,43,"surrounded by a large, open area"
thermal power station,43,surrounded by a light-colored area
thermal power station,43,"surrounded by a light-colored area, which is probably the scene"
thermal power station,43,"surrounded by a lighter-colored area, which is probably the station's cooling"
thermal power station,43,surrounded by a metal fence
thermal power station,43,surrounded by a tall fence
thermal power station,43,"surrounded by a tall, metal fence"
thermal power station,43,surrounded by farmland
thermal power station,43,surrounded by fields
thermal power station,43,surrounded by fields and trees
thermal power station,43,surrounded by four smaller buildings
thermal power station,43,surrounded by trees and green space
thermal power station,43,tall and thin
thermal power station,43,tall chimney at one end
thermal power station,43,tall chimney on one end
thermal power station,43,tall chimney on one side
thermal power station,43,tall smoke stack at one end
thermal power station,43,tall smokestack
thermal power station,43,tall smokestack in one corner
thermal power station,43,tall smokestack in the center
thermal power station,43,tall smokestack located in the center
thermal power station,43,tallest structures in the center
thermal power station,43,there are also a number of smaller pipes and cables running between the buildings
thermal power station,43,there are no other buildings near the power station
thermal power station,43,there are no other buildings nearby
thermal power station,43,there are no other power stations visible in the satellite image
thermal power station,43,there are no other structures nearby
thermal power station,43,there are some industrial buildings in the vicinity
thermal power station,43,thick with the smell of fumes and burning coal
thermal power station,43,three large chimneys on the roof of the building
thermal power station,43,three large chimneys on the roof of the scene
thermal power station,43,trees and bushes around the fence
thermal power station,43,trees and other vegetation around the perimeter
thermal power station,43,trees and shrubs around the building
thermal power station,43,trees and shrubs around the fence
thermal power station,43,trees and shrubs around the power station
thermal power station,43,trees and shrubs near the fence
thermal power station,43,"two large, dark-colored smokestacks"
thermal power station,43,"two rows of large, rectangular buildings next to the tanks"
thermal power station,43,two rows of windows running along its length
thermal power station,43,used by employees and visitors
thermal power station,43,used for storage or waste disposal
thermal power station,43,used to control access
thermal power station,43,used to cool the facility
thermal power station,43,used to cool the power station
thermal power station,43,used to cool the station's machinery
thermal power station,43,used to cool the water used in the facility
thermal power station,43,used to load and unload coal and other materials
thermal power station,43,used to store and transport fuel and water
thermal power station,43,used to support the power lines
thermal power station,43,used to transport coal and other materials
thermal power station,43,very dark
thermal power station,43,very dark and very large
thermal power station,43,very rural area
thermal power station,43,visible for miles around
thermal power station,43,"visible for miles around, due to its size and location"
thermal power station,43,visible from space
thermal power station,43,vital part of the community
thermal power station,43,walls are a light brown color
thermal power station,43,walls are made of concrete
thermal power station,43,well-maintained
thermal power station,43,well-maintained and looks new
thermal power station,43,whole area is surrounded by a high fence
thermal power station,43,whole facility is surrounded by a high fence
thermal power station,43,windows are used to let in natural light
thermal power station,43,with some trees and shrubs
wetland,44,a few animals visible in the scene
wetland,44,a few areas of lighter green
wetland,44,a few areas of open water
wetland,44,a few gently sloping areas
wetland,44,a few trees dotted around
wetland,44,a lot of algae growing in the water
wetland,44,a lot of debris floating in the water
wetland,44,a lot of different colors and textures
wetland,44,a lot of water in the scene
wetland,44,all lead into the larger
wetland,44,also a popular destination for photographers
wetland,44,also some areas of the scene that are very wet and have a lot
wetland,44,appears to be quite large
wetland,44,appears to be very deep in parts
wetland,44,appears to be very large and sprawling
wetland,44,appreciate the wonders of the natural world
wetland,44,barely visible through the trees and grasses
wetland,44,beautiful
wetland,44,beautiful and important part of the natural world
wetland,44,beautiful and natural area
wetland,44,beautiful and peaceful scene
wetland,44,beautiful and serene environment
wetland,44,beautiful and serene scene
wetland,44,beautiful and vital part of the local landscape
wetland,44,beautiful area
wetland,44,beautiful example of nature's beauty
wetland,44,beautiful green color
wetland,44,beautiful natural area
wetland,44,beautiful natural feature
wetland,44,beautiful scene
wetland,44,beautiful scene to relax and enjoy nature
wetland,44,beautiful scene to visit
wetland,44,beautiful scene with a lot of biodiversity
wetland,44,beautiful scene with a lot of wildlife
wetland,44,beautiful scenery and variety of wildlife
wetland,44,beauty
wetland,44,birds and what appear to be some
wetland,44,blue color is likely due to the presence of water
wetland,44,bordered by a dark-colored scene
wetland,44,"bordered by a dense scene on one side, and a grassy plain on"
wetland,44,bordered by a large body of water
wetland,44,bordered by a line of trees
wetland,44,bordered by a scene
wetland,44,bordered by a scene
wetland,44,"bordered by a scene on one side, and a grassy plain on the"
wetland,44,bordered by a scene to the east and a scene to the north
wetland,44,bordered by a small stream or scene
wetland,44,bordered by a thick scene
wetland,44,bordered by the mississippi scene to the east and the missouri scene to the west
wetland,44,bordered by trees and shrubs
wetland,44,bordered by trees and shrubs on all sides
wetland,44,bordered by trees on all sides
wetland,44,bordered by trees on one side and a grassy field on the other
wetland,44,bordered on one side by a road or path
wetland,44,bottom is covered in mud
wetland,44,bright green color
wetland,44,calm and peaceful atmosphere
wetland,44,calming atmosphere
wetland,44,circular in shape
wetland,44,color
wetland,44,color is hard to see through
wetland,44,color makes it difficult to navigate through
wetland,44,color makes it difficult to see what is around it
wetland,44,color makes it hard to identify objects in it
wetland,44,color makes it hard to see what is beneath the surface
wetland,44,color that can be disorienting
wetland,44,composed of a series of interconnected ponds
wetland,44,connected to a large scene
wetland,44,connected to a larger body of water
wetland,44,connected to a larger body of water by a narrow channel
wetland,44,conservation is important for the health of the environment
wetland,44,constantly changing
wetland,44,"constantly changing in shape and size, due to the fluctuating water levels"
wetland,44,crossing over the small scene
wetland,44,crucial to the health of the environment
wetland,44,dark blue color
wetland,44,dark green color
wetland,44,"dark, dreary green color"
wetland,44,"dark, dreary, and dismal green color"
wetland,44,"dark, murky green color"
wetland,44,debris and vegetation floating in the water
wetland,44,debris floating in it
wetland,44,deep blue color
wetland,44,deep green color
wetland,44,dense network of vines and roots throughout the scene
wetland,44,diameter of approximately 1 kilometer
wetland,44,dirt road running through the scene
wetland,44,distinct shape with curved edges
wetland,44,diverse range of plant life
wetland,44,dry areas of the scene
wetland,44,dry land within the scene
wetland,44,each covered in vegetation
wetland,44,edges are fairly well defined
wetland,44,edges of scene are lined with trees
wetland,44,emerald green color
wetland,44,essential to protect it
wetland,44,fascinating scene
wetland,44,few buildings visible on the edge of the scene
wetland,44,few houses dotting the edge of the scene
wetland,44,few houses near the scene
wetland,44,few large ponds
wetland,44,few roads leading into the scene
wetland,44,few small animals
wetland,44,few small insects
wetland,44,few small plants
wetland,44,few small ponds and a few larger scene
wetland,44,few small rocks
wetland,44,few small scene
wetland,44,few small streams running through it
wetland,44,few small trees and shrubs
wetland,44,few trees growing in scene
wetland,44,filled with a variety of plants and trees
wetland,44,filled with dark green plants
wetland,44,filled with green plants
wetland,44,filled with greenish-brown plants
wetland,44,filled with light green plants
wetland,44,filled with mint green plants
wetland,44,filled with trees and plants
wetland,44,filled with trees and shrubs
wetland,44,filled with water
wetland,44,"fish, amphibians,"
wetland,44,flat
wetland,44,fragile ecosystem
wetland,44,full of life
wetland,44,full of life and activity
wetland,44,full of natural beauty
wetland,44,full of vegetation
wetland,44,full of water
wetland,44,good scene for wildlife to live
wetland,44,good scene to go bird watching
wetland,44,good scene to go camping
wetland,44,good scene to go canoeing or kayaking
wetland,44,good scene to go fishing
wetland,44,good scene to go swimming
wetland,44,grass and shrubs growing
wetland,44,great beauty and importance
wetland,44,great scene for bird watching
wetland,44,great scene for wildlife to live and thrive
wetland,44,great scene to enjoy the beauty of nature
wetland,44,great scene to enjoy the outdoors
wetland,44,great scene to experience nature
wetland,44,great scene to explore
wetland,44,great scene to find peace and quiet
wetland,44,great scene to get away from
wetland,44,great scene to go bird watching
wetland,44,great scene to go canoeing or kayaking
wetland,44,great scene to go fishing
wetland,44,great scene to go for a walk
wetland,44,great scene to go for a walk or a hike
wetland,44,great scene to go for a walk or hike
wetland,44,great scene to learn about nature
wetland,44,great scene to learn about nature and the environment
wetland,44,great scene to learn about the natural world
wetland,44,great scene to observe nature
wetland,44,great scene to relax
wetland,44,great scene to relax and enjoy nature
wetland,44,great scene to relax and enjoy the outdoors
wetland,44,great scene to see different types of wildlife
wetland,44,great scene to take in the sights and sounds of nature
wetland,44,great scene to take photographs
wetland,44,great scene to take pictures
wetland,44,great spot for bird watching
wetland,44,green color
wetland,44,green vegetation
wetland,44,greenish tint
wetland,44,greenish-brown color
wetland,44,ground is covered in a layer of water
wetland,44,hard to find your way out of
wetland,44,haven for wildlife
wetland,44,helps to purify the water
wetland,44,helps to purify the water in the area
wetland,44,"home to a variety of animals, including birds, fish, and reptiles"
wetland,44,"home to a variety of animals, including ducks, geese, and fish"
wetland,44,"home to a variety of animals, including ducks, geese, and turtle"
wetland,44,"home to a variety of other wildlife, including deer, otters and be"
wetland,44,home to a variety of plant and animal life
wetland,44,"home to a variety of plant and animal life, including many different types of trees, shrub"
wetland,44,home to a variety of plant and animal species
wetland,44,home to a variety of wildlife
wetland,44,"home to a variety of wildlife, including birds, fish, and amphibians"
wetland,44,"home to a variety of wildlife, including deer, ducks, geese"
wetland,44,"home to a variety of wildlife, including ducks, geese, and fish"
wetland,44,home to many animals
wetland,44,"home to many animals including fish, reptiles, and amphibians"
wetland,44,home to many different kinds of animals
wetland,44,"home to many different kinds of animals, including birds, fish, and reptiles"
wetland,44,home to many different kinds of plants and animals
wetland,44,home to many different species of animals
wetland,44,home to many different species of plants and animals
wetland,44,"home to many different types of animals, including fish, reptiles, and birds"
wetland,44,important for the health of the local environment
wetland,44,important habitat for many different species
wetland,44,important habitat for many different species of animals
wetland,44,important habitat for many species of animals and plants
wetland,44,important habitat for many species of plants and animals
wetland,44,important habitat for many threatened and endangered species
wetland,44,important part of our planet
wetland,44,important part of the area's ecology
wetland,44,important part of the earth's ecosystem
wetland,44,important part of the ecosystem
wetland,44,important part of the local community
wetland,44,important part of the local economy
wetland,44,important part of the local ecosystem
wetland,44,important part of the water cycle
wetland,44,important source of water for the surrounding area
wetland,44,important stopover for migrating birds
wetland,44,important to the environment
wetland,44,important to the health of the environment
wetland,44,includes some trees
wetland,44,keeps the environment healthy
wetland,44,large and covers a significant area
wetland,44,large and oval in shape
wetland,44,large and sprawling
wetland,44,large body of water in the center
wetland,44,large body of water in the center of the scene
wetland,44,large body of water in the centre of the scene
wetland,44,large central area
wetland,44,large central area of open water
wetland,44,large scene flowing through the scene
wetland,44,"large, dark green area"
wetland,44,"large, dark green center"
wetland,44,"large, elongated, and curved shape"
wetland,44,"large, elongated, irregular shape"
wetland,44,"large, flat area of land covered in water"
wetland,44,"large, flat area with a few small bumps"
wetland,44,"large, flat area with a few small hills"
wetland,44,"large, flat area with water pooled in the center"
wetland,44,"large, green area with a few trees and bushes scattered around"
wetland,44,"large, green area with a few trees and shrubs scattered throughout"
wetland,44,"large, green area with many trees and plants"
wetland,44,"large, green area with many trees and shrubs"
wetland,44,"large, green, and wet area"
wetland,44,"large, open area in the center"
wetland,44,"large, open area of water"
wetland,44,"large, open area of water with some trees and plants around the edges"
wetland,44,"large, open area of water with some vegetation around the edges"
wetland,44,"large, open area with a few trees and bushes scattered throughout"
wetland,44,"large, open area with a few trees and shrubs scattered about"
wetland,44,"large, oval shape"
wetland,44,"large, oval-shaped body of water"
wetland,44,larger scene flows out of it
wetland,44,leads into the scene
wetland,44,leads to a small parking area
wetland,44,light green color
wetland,44,light-colored areas in the scene
wetland,44,lighter green ring around it
wetland,44,line of hills or scene
wetland,44,located in the middle of a busy city
wetland,44,located in the southern part of the state
wetland,44,"long axis is orientated north-south, and its short axi"
wetland,44,look like a good scene to go for a walk or hike
wetland,44,look like a good scene to just relax and enjoy nature
wetland,44,looks like a great scene to go to get away from the city and to enjoy nature
wetland,44,looks like a very
wetland,44,looks like a very popular scene for
wetland,44,looks like it is a very green and lush scene
wetland,44,looks like it is a very wet and humid scene
wetland,44,looks like it is very wet and marshy
wetland,44,looks very murky
wetland,44,looks very peaceful
wetland,44,lot of plant life throughout the scene
wetland,44,lot of vegetation growing around the edge of the scene
wetland,44,lot of vegetation growing in and around it
wetland,44,lot of vegetation growing in it
wetland,44,lot of vegetation growing in the scene
wetland,44,"low, marshy area"
wetland,44,lush and green
wetland,44,lush green color
wetland,44,make it difficult to see where you are going
wetland,44,man-made objects in there as well
wetland,44,managed by the u.s. fish and wildlife service
wetland,44,many animals that live in and around the scene
wetland,44,many are only seasonally
wetland,44,many bird nests in the scene
wetland,44,many curves and bends
wetland,44,many different kinds of birds that live in the scene
wetland,44,many different ponds and pools interconnected by winding waterways
wetland,44,many different species of birds that can be seen there
wetland,44,many different species of birds that live there
wetland,44,many different species of plants and animals
wetland,44,many different species present
wetland,44,many different things to see and do
wetland,44,"many different types of birds,"
wetland,44,many different types of plants and animals that live in the scene
wetland,44,many different types of trees and plants in the scene
wetland,44,many different types of vegetation growing in and around it
wetland,44,many small ponds and streams throughout the scene
wetland,44,many small scene and ponds within it
wetland,44,many small scene scattered throughout the scene
wetland,44,many small waterways winding through the scene
wetland,44,many smaller ones
wetland,44,many threatened and endangered species
wetland,44,many trees and other vegetation growing within the scene
wetland,44,many trees and plants growing in it
wetland,44,many trees and plants growing in the scene
wetland,44,many trees and shrubs throughout the scene
wetland,44,"many types of reeds, grasses,"
wetland,44,marshy areas throughout the scene
wetland,44,mint green color
wetland,44,"mosaic of different habitats, including forested scene marsh, and open"
wetland,44,most of which are located near the edges
wetland,44,mostly blue in color
wetland,44,mostly clustered around the edge
wetland,44,mostly green
wetland,44,mostly hidden by the vegetation
wetland,44,mostly rural
wetland,44,much to learn about it
wetland,44,muddy bottom
wetland,44,murky and dark
wetland,44,murky color
wetland,44,murky green color
wetland,44,no buildings or roads nearby
wetland,44,no roads or buildings
wetland,44,no sign of any animals or people
wetland,44,no sign of human activity in the area
wetland,44,numerous trees and shrubs around the scene
wetland,44,often be seen fishing from the banks
wetland,44,ominous and foreboding green color
wetland,44,ominous green color
wetland,44,on the edge of the scene
wetland,44,open to the public for recreation and education
wetland,44,open water
wetland,44,open water or marshy areas
wetland,44,part of a larger scene
wetland,44,path leading into scene
wetland,44,peace
wetland,44,peaceful
wetland,44,peaceful and beautiful scene
wetland,44,peaceful and calming scene
wetland,44,peaceful and serene scene
wetland,44,peaceful scene
wetland,44,peaceful scene to spend a day in nature
wetland,44,perfect for a nature hike
wetland,44,perfect scene to escape the hustle and bustle of city life
wetland,44,perfect scene to escape the hustle and bustle of everyday life
wetland,44,perfect scene to go bird watching
wetland,44,perfect scene to relax
wetland,44,perfect scene to relax and enjoy the scenery
wetland,44,popular destination for birdwatchers
wetland,44,popular destination for hikers and nature enthusiasts
wetland,44,popular destination for locals and tourists alike
wetland,44,popular destination for tourists
wetland,44,popular scene for birdwatching
wetland,44,popular scene for fishing
wetland,44,popular spot for bird watching
wetland,44,popular spot for birdwatching
wetland,44,popular spot for fishing
wetland,44,protected
wetland,44,provides a home for many different species of plants and animals
wetland,44,provides a home for many different species of wildlife
wetland,44,provides a home for many different types of wildlife
wetland,44,provides many jobs for people in the area
wetland,44,quite healthy and diverse
wetland,44,quite large
wetland,44,"quite shallow, with a few deeper areas"
wetland,44,"quite wet, with some areas of standing water"
wetland,44,"quite wet, with water covering a large portion of the area"
wetland,44,remote and isolated
wetland,44,road runs through the scene
wetland,44,road that runs through the scene
wetland,44,rocky areas in the scene
wetland,44,run through it
wetland,44,scattered throughout the scene
wetland,44,scene in the distance
wetland,44,scene of life
wetland,44,scene or stream flowing into the scene from the north
wetland,44,scene over the scene
wetland,44,separated by narrow strips of land
wetland,44,several buildings clustered together near the road
wetland,44,several hiking trails throughout the scene
wetland,44,several large ponds scattered throughout the scene
