class,label,concept
uneven bars,95,action up onto the high bar
uneven bars,95,action your body back up and around the bar
uneven bars,95,action your body up and grab the bars
uneven bars,95,action your body up and over the bar
uneven bars,95,allow gymnasts to action from one bar to the other
uneven bars,95,allow gymnasts to perform a variety of
uneven bars,95,allow gymnasts to perform swinging and release
uneven bars,95,allows the gymnast to action from one bar to the other
uneven bars,95,always produces amazing performances
uneven bars,95,apparatus used in artistic gymnastics
uneven bars,95,apparatus used in women's gymnastics
uneven bars,95,arching backwards
uneven bars,95,arms are fully extended as they action from bar to bar
uneven bars,95,as they action they tuck their legs up close to their body
uneven bars,95,as they reach the top of the action
uneven bars,95,athlete begins by gripping the bars with both hands
uneven bars,95,athlete brings their legs up and over the bar
uneven bars,95,athlete must then catch the lower bar and perform a handstand
uneven bars,95,athlete must then release the bar and perform a dismount
uneven bars,95,athlete then catches the high bar with both hands and brings their feet up to the bar
uneven bars,95,avoid being penalized by the judges
uneven bars,95,back again
uneven bars,95,back flip off the bars
uneven bars,95,begin by gripping the two bars
uneven bars,95,begin routine by running towards the bars
uneven bars,95,beginning by gripping the bars with her hands
uneven bars,95,beginning by swinging up onto the lower bar
uneven bars,95,beginning their routine by swinging up to the higher bar
uneven bars,95,begins routine
uneven bars,95,begins the exercise by mounting the bars
uneven bars,95,begins with both hands on the bar
uneven bars,95,blur of motion
uneven bars,95,body is extended
uneven bars,95,body is in a constant state of motion as they perform the action routine
uneven bars,95,body is in an upright position
uneven bars,95,body is in constant motion
uneven bars,95,body is parallel to the floor
uneven bars,95,body is parallel to the ground
uneven bars,95,body is perpendicular to the ground
uneven bars,95,body is positioned horizontally to the ground
uneven bars,95,both physically and mentally demanding
uneven bars,95,breath is steady and controlled
uneven bars,95,breathing is deep and controlled to help them maintain their focus
uneven bars,95,bring their feet up to the bars
uneven bars,95,brings their feet up to the bar
uneven bars,95,building up momentum
uneven bars,95,catch the higher bar with both hands
uneven bars,95,catch the lower bar with both hands
uneven bars,95,catches the bar
uneven bars,95,catches the bars again and action around
uneven bars,95,catches the bars with her feet and continues swinging
uneven bars,95,catches the bars with her hands
uneven bars,95,catches the first bar with her other hand and continues swinging
uneven bars,95,catches the high bar with both hands
uneven bars,95,catches the higher bar with both hands
uneven bars,95,catches the low bar with both hands
uneven bars,95,catches the other bar with her other hand and continues swinging
uneven bars,95,catching it with their hands
uneven bars,95,catching themselves on the bars
uneven bars,95,catching themselves on the bars again
uneven bars,95,challenging apparatus
uneven bars,95,challenging event for gymnasts
uneven bars,95,closer to the gymnast than the higher bar
uneven bars,95,combines elements of both strength and grace
uneven bars,95,concentrating
uneven bars,95,concentrating hard
uneven bars,95,concentrating on their movements
uneven bars,95,"consists of two action, each raised to different heights"
uneven bars,95,"consists of two action, which are set at different heights"
uneven bars,95,constantly in motion
uneven bars,95,continue swinging until the judge signals the end of the routine
uneven bars,95,continue to action around the bar
uneven bars,95,continues swinging
uneven bars,95,contracting and relaxing in a coordinated fashion to keep them moving
uneven bars,95,control her body and keep it close to the bars
uneven bars,95,control their bodies and perform precise movements
uneven bars,95,controlled manner
uneven bars,95,coordinate their action with the movement of the bars
uneven bars,95,coordinated and have good timing
uneven bars,95,crowd erupts in applaud
uneven bars,95,crowd favorite
uneven bars,95,dangerous
uneven bars,95,demanding event
uneven bars,95,demonstrate great strength and coordination
uneven bars,95,despite the immense amount of strength and coordination required to execute the skills
uneven bars,95,different heights
uneven bars,95,difficulty of maneuvers performed
uneven bars,95,dismount by releasing their grip and swinging their body back
uneven bars,95,dismount from the bars
uneven bars,95,"dismount from the high bar, and return to the low bar"
uneven bars,95,dismount from the low bar
uneven bars,95,dismount gracefully
uneven bars,95,dismounts the bars and lands on the floor
uneven bars,95,"displaying strength, flexibility, and grace"
uneven bars,95,distance between the two bars is also adjustable
uneven bars,95,does a flip in the air
uneven bars,95,does a release move and action back up
uneven bars,95,doing everything they can to stay on the bar
uneven bars,95,doing the action again
uneven bars,95,drawn up close to their chest
uneven bars,95,each one more difficult than the last
uneven bars,95,erupts in applaudience
uneven bars,95,event that is usually only seen in women's gymnastics
uneven bars,95,every muscle in their body is engaged
uneven bars,95,excellent strength and coordination
uneven bars,95,excellent technique
uneven bars,95,exciting apparatus to watch
uneven bars,95,exciting event to watch
uneven bars,95,execute a series of complicated skills
uneven bars,95,execute routine with confidence and ease
uneven bars,95,execute routine with precision and power
uneven bars,95,execute the maneuvers flawlessly
uneven bars,95,executing them flawlessly
uneven bars,95,exhibit control and precision while performing the skills
uneven bars,95,extend legs back over the high bar
uneven bars,95,extend legs over high bar
uneven bars,95,extract concepts from sentence
uneven bars,95,extract concepts from sentence:
uneven bars,95,eyes fixed on the bar ahead of them as they move through the
uneven bars,95,fall off of the bars or does not stick the landing
uneven bars,95,fall off the bars
uneven bars,95,fall on the other bar without falling
uneven bars,95,far left side of the bars
uneven bars,95,feet
uneven bars,95,feet are gripping the bars
uneven bars,95,feet are off the ground
uneven bars,95,feet are positioned on the bars
uneven bars,95,feet are positioned on the bars in a way that allows them to push off and keep
uneven bars,95,feet are positioned on the lower bar
uneven bars,95,feet are positioned on the top of the bar
uneven bars,95,feet are positioned on the top of the bars
uneven bars,95,feet leave the ground and she starts to action
uneven bars,95,feet off the ground
uneven bars,95,flipping and turning before they land back on the ground
uneven bars,95,flipping and twisting their body around the bars
uneven bars,95,flipping her body upside down and right side up
uneven bars,95,flipping their body around the bars
uneven bars,95,flipping their body in the air
uneven bars,95,flipping their body upside down
uneven bars,95,flipping their body upside down and around the bars
uneven bars,95,flips and grabs the low bar
uneven bars,95,flips her body right side up and grabs the bar with her hands again
uneven bars,95,flips her body upside down and lets go of the bar
uneven bars,95,fluid and graceful
uneven bars,95,flying high
uneven bars,95,focus is unwavering
uneven bars,95,from handstand
uneven bars,95,going as fast as they can
uneven bars,95,good coordination
uneven bars,95,good upper body strength to action from one bar to the other
uneven bars,95,grab the bars and action through the air
uneven bars,95,grab the bars with their feet and action their body back down
uneven bars,95,grab the bars with their hands and action their body back down
uneven bars,95,grabbing the bars with their feet
uneven bars,95,grabs the bar again with her feet and action herself back around
uneven bars,95,grabs the bar with her feet
uneven bars,95,grabs the bar with her hands and action herself around it one last time
uneven bars,95,grabs the high bar again and continues to action
uneven bars,95,grabs the high bar with both hands and action their body back down to the low bar
uneven bars,95,grasping the bars with their hands
uneven bars,95,grasps the bar with her hands
uneven bars,95,grasps the bars with an overhand grip
uneven bars,95,grip the bar with both hands
uneven bars,95,grip the bar with both hands and action from one bar to the other
uneven bars,95,grip the bar with their left hand
uneven bars,95,grip the bar with their right hand
uneven bars,95,grip the bar with your hands shoulder-width apart
uneven bars,95,grip the bars tightly as they action their body around
uneven bars,95,grip the bars with both hands and action from one bar to the other
uneven bars,95,grip the higher bar and action their body back down to the lower bar
uneven bars,95,grip the lower bar with both hands
uneven bars,95,gripping bars tightly
uneven bars,95,gripping it with both hands
uneven bars,95,gripping the bar with their hands
uneven bars,95,gripping the bars tightly
uneven bars,95,gripping the bars tightly with both hands
uneven bars,95,gripping the bars tightly with their hands
uneven bars,95,gripping the bars with their hands
uneven bars,95,gripping the bars with their legs
uneven bars,95,grips the bar with her hands and action her body around it
uneven bars,95,grips the bars and action her body up
uneven bars,95,grips the bars and action up
uneven bars,95,grips the high bar with both hands
uneven bars,95,grips the lower bar with both hands
uneven bars,95,gymnast begins by standing on the low bar
uneven bars,95,gymnast does alayout flyaway dismount
uneven bars,95,gymnast makes it look easy
uneven bars,95,gymnast must then release the higher bar and catch the lower bar
uneven bars,95,gymnast runs back to the bars and repeats the sequence
uneven bars,95,gymnast sticks the landing
uneven bars,95,gymnast takes a bow
uneven bars,95,gymnast will let go of the high bar and grab the low bar
uneven bars,95,gymnast will release the low bar and dismount from the apparatus
uneven bars,95,gymnast will then release the high bar and grab the low bar again
uneven bars,95,gymnast will then release the low bar and grab the high bar again
uneven bars,95,hands and feet grip the bars tightly
uneven bars,95,heartbeat pounding in their ears as they fly through the
uneven bars,95,height of bars can be adjusted to accommodate different gymnasts
uneven bars,95,higher bar is set at
uneven bars,95,hips and legs snap together as they action up
uneven bars,95,hips are open
uneven bars,95,"in the air, she performs acrobatic maneuvers, such as flips"
uneven bars,95,is typically between 0.6m and 1.0m
uneven bars,95,judged on both the difficulty of the maneuvers and the gracefulness of
uneven bars,95,judged on both the difficulty of the skills performed and the execution
uneven bars,95,"judged on the difficulty of the routine, the execution of the skills, and the landings"
uneven bars,95,jump off of the higher
uneven bars,95,jumping up to grab the bars
uneven bars,95,keep a tight grip on the bars
uneven bars,95,keep their body tight and controlled as they action
uneven bars,95,keep their hips close to bar
uneven bars,95,keep their hips close to the bar
uneven bars,95,kick your feet and tuck them under the bar
uneven bars,95,land lightly on their feet on the next bar
uneven bars,95,land on both feet and return to a standing position
uneven bars,95,land on the final bar
uneven bars,95,land on their feet and be able to stick the landing
uneven bars,95,land on their feet on the ground
uneven bars,95,landing on the bar after each trick
uneven bars,95,landing on the bars with their hands
uneven bars,95,landing on the ground
uneven bars,95,landing without wobbling or falling
uneven bars,95,launches herself up into the air and grabs the bars
uneven bars,95,lead to injury
uneven bars,95,leave amazed
uneven bars,95,legs and arms are spread out as she flies through the air
uneven bars,95,legs and feet are together as they action
uneven bars,95,legs are extended in the air
uneven bars,95,legs are extended out in front of them
uneven bars,95,legs are straight and their hips are open
uneven bars,95,legs tuck in close to their body
uneven bars,95,legs tuck up as they action
uneven bars,95,let go of the bar and land on your feet
uneven bars,95,"let go of the bar and somersault through the air, before landing on their feet"
uneven bars,95,let go of the bars and perform a somersault
uneven bars,95,lets go of the bar and action down
uneven bars,95,lets go of the bar with her hands and grabs it again with her feet
uneven bars,95,lets go of the bars
uneven bars,95,lets go of the low bar and does a flip
uneven bars,95,letting go mid-air
uneven bars,95,likely fall off the bars
uneven bars,95,likely to be using chalk on their hands to help them grip the bars better
uneven bars,95,likely to be wearing a leotard or other tight-fitting clothing to help
uneven bars,95,"look like two horizontal bars of different heights, spaced apart."
uneven bars,95,looks very graceful and powerful while performing the routine
uneven bars,95,lose their grip
uneven bars,95,lower bar being slightly closer to the gymnast
uneven bars,95,lower bar being slightly longer than the
uneven bars,95,lower bar is usually set at a height of about two feet
uneven bars,95,lower their body down
uneven bars,95,lower your body down until your arms are straight
uneven bars,95,made of fiberglass or metal
uneven bars,95,made of metal or wood
uneven bars,95,maintain a strong grip on the bars throughout the routine
uneven bars,95,maintain control and keep her body straight throughout the entire routine
uneven bars,95,maintain control of the bar throughout the entire routine
uneven bars,95,maintain control throughout the routine
uneven bars,95,maintain their balance throughout the routine
uneven bars,95,make it look effortless
uneven bars,95,mistake can result in a fall from the bar
uneven bars,95,mounts the bars and waits for the judge's signal
uneven bars,95,moving in unison
uneven bars,95,moving in unison as they twist and turn their body
uneven bars,95,moving swiftly and gracefully through the air
uneven bars,95,muscles are tense
uneven bars,95,muscles must be tense and her body must be tight throughout the routine
uneven bars,95,must also have good timing
uneven bars,95,must also use their legs to keep themselves from hitting the bars
uneven bars,95,not even
uneven bars,95,not to hit the bars when performing moves
uneven bars,95,not to hit the bars with their feet or legs
uneven bars,95,one foot on the low bar and the other on the
uneven bars,95,one of the more challenging apparatus in gymnastics
uneven bars,95,one of the most beautiful events in gymnastics
uneven bars,95,one of the most challenging and exciting events in gymnastics
uneven bars,95,one of the most challenging events in gymnastics
uneven bars,95,one of the most exciting events in gymnastics
uneven bars,95,only the most skilled and dedicated gymnasts are able to compete at the
uneven bars,95,or
uneven bars,95,padded with foam for safety
uneven bars,95,palms facing away from them
uneven bars,95,part of the olympic games since 1896
uneven bars,95,part of the world championships since 1934
uneven bars,95,perfect timing and coordination
uneven bars,95,perform a dismount
uneven bars,95,"perform a series of acroatic maneuvers on the higher bar, before swinging"
uneven bars,95,perform a series of acrobatic maneuvers between the bars
uneven bars,95,perform a series of acrobatic maneuvers on the ground
uneven bars,95,perform a series of acrobatic maneuvers on the high bar
uneven bars,95,perform a series of acrobatic maneuvers on the low bar
uneven bars,95,"perform a series of acrobatic maneuvers, flipping and twisting through"
uneven bars,95,"perform a series of acrobatic maneuvers, such as flips and twist"
uneven bars,95,perform a variety of impressive tricks
uneven bars,95,perform a variety of release
uneven bars,95,perform a variety of tricks
uneven bars,95,perform complex maneuvers with ease
uneven bars,95,perform daring
uneven bars,95,perform various acrobatic maneuvers while maintaining a strong grip on the bars
uneven bars,95,perform various acrobatic movements
uneven bars,95,perform various flips and twists
uneven bars,95,perform various skills while swinging on the bars
uneven bars,95,"performed in a fluid, graceful manner"
uneven bars,95,performed to music
uneven bars,95,performed with great speed and agility
uneven bars,95,performed without touching the floor
uneven bars,95,performed without touching the ground
uneven bars,95,performing a release move
uneven bars,95,"performing action inversions, or other creative movements"
uneven bars,95,performing an action on the action
uneven bars,95,performing flips and twists
uneven bars,95,performing the action action
uneven bars,95,performing various acroatic movements
uneven bars,95,performs a action on the lower bar
uneven bars,95,"performs a variety of acrobatic manoeuvres, such as releases,"
uneven bars,95,"performs various acrobatic tricks and maneuvers, such as flips and twist"
uneven bars,95,person grins with satisfaction
uneven bars,95,person is in complete control of their body
uneven bars,95,person is releasing the bars and flipping their body back
uneven bars,95,person must also have a good sense of timing to execute the moves correctly
uneven bars,95,person needs to be able to control their body and be aware of their surroundings at all times
uneven bars,95,person stands on the low bar
uneven bars,95,place your hands on the bars
uneven bars,95,pull your body up so your chin is over the bar
uneven bars,95,pullover to get into position
uneven bars,95,pushing off the ground with their feet
uneven bars,95,quickly move to the next bar and repeat the process
uneven bars,95,range from 1.2m to 1.6m
uneven bars,95,reach for the bar with their left
uneven bars,95,reach for the bar with their right
uneven bars,95,reaches up and grabs the bar
uneven bars,95,receive applaud from the audience
uneven bars,95,release the bars and performing a somersault
uneven bars,95,release the lower bar
uneven bars,95,release the lower bar and catch the higher bar
uneven bars,95,release their feet from the bars
uneven bars,95,release their grip on the bar
uneven bars,95,release their hands from the bars
uneven bars,95,release your grip and land on your feet
uneven bars,95,releases her grip on both bars
uneven bars,95,releases her grip on one bar and grabs the other
uneven bars,95,releases her grip on one of the bars
uneven bars,95,releases her grip on the bars with her feet
uneven bars,95,releases her grip on the second bar
uneven bars,95,releases the bar with her feet and grabs it again with her hands
uneven bars,95,releases the bars and does a flip or somersault before landing on the mat
uneven bars,95,releases the bars and grabs them again with her hands
uneven bars,95,releases the high bar and grabs the low bar
uneven bars,95,releases the low bar and grabs the high bar
uneven bars,95,releasing the bars and landing on the ground
uneven bars,95,releasing the bars with their hands
uneven bars,95,releasing their feet from the bars
uneven bars,95,releasing their feet from the lower bar
uneven bars,95,repeat the action
uneven bars,95,repeat the entire routine
uneven bars,95,repeat the movement
uneven bars,95,repeat this action until they reach the top of the bars
uneven bars,95,repeating the action
uneven bars,95,repeating this sequence of movements over and over again
uneven bars,95,repeats the process on the other side
uneven bars,95,require a great deal of upper body strength and coordination
uneven bars,95,require a lot of coordination and strength
uneven bars,95,require a lot of skill and practice to master
uneven bars,95,"require a lot of strength, coordination, and skill"
uneven bars,95,requires a great deal of
uneven bars,95,requires great strength and coordination
uneven bars,95,"requires great strength, flexibility, and coordination"
uneven bars,95,"requiring strength, coordination, and dex"
uneven bars,95,"requiring strength, coordination, and flexibility"
uneven bars,95,return to the ground
uneven bars,95,return to the starting position
uneven bars,95,routine ends when the gymnast dismounts from the bar
uneven bars,95,routine ends when the gymnast dismounts from the bars
uneven bars,95,"routine ends with the athlete dismounting from the bars, and landing on the mat below"
uneven bars,95,routine ends with the gymnast dismounting from the bars and landing on the mat
uneven bars,95,routine ends with the gymnast dismounting from the upper bar
uneven bars,95,routine ends with the gymnast dismounting the bars
uneven bars,95,"routine is a test of the gymnast's strength, flexibility, and coordination"
uneven bars,95,routine is often performed to music
uneven bars,95,routine requires split-second timing and precision
uneven bars,95,routine should flow smoothly and look effortless
uneven bars,95,"routines typically consist of a combination of action releases, and catches, as"
uneven bars,95,safely dismount
uneven bars,95,safely dismount the bars
uneven bars,95,salute the judge and leave the apparatus
uneven bars,95,score
uneven bars,95,scores based on execution of routine
uneven bars,95,sense of timing
uneven bars,95,set at a distance of 1.35m apart
uneven bars,95,set at a height of about four feet
uneven bars,95,set at an angle
uneven bars,95,set at an angle so that they are closer together at the top than at the bottom
uneven bars,95,"set of two bars set at different heights, usually with one bar lower than the other"
uneven bars,95,set to music
uneven bars,95,show both power and grace
uneven bars,95,showcases the gymnast's skill and
uneven bars,95,slightest mistake can result in a fall
uneven bars,95,slightest mistake could mean a fall
uneven bars,95,slightly wider than shoulder-width apart
uneven bars,95,somersault through the air
uneven bars,95,somersaulting in the air
uneven bars,95,spectator watches in awe as gymnast performs seemingly impossible feats
uneven bars,95,"stands on one of the high beams, called the bar"
uneven bars,95,start from a low bar
uneven bars,95,"starts by swinging from the high bar, then releases and grabs the low bar"
uneven bars,95,starts by swinging up onto the bar
uneven bars,95,starts with the athlete swinging from one bar to the other
uneven bars,95,stick her landing
uneven bars,95,straining as they push themselves to the limit
uneven bars,95,straining their muscles as they action their body up and over the bar
uneven bars,95,"strength, flexibility, and coordination"
uneven bars,95,strong grip
uneven bars,95,strong upper body strength
uneven bars,95,successful routine is a beautiful sight to behold
uneven bars,95,supports are made of metal
uneven bars,95,swinging back to the
uneven bars,95,swinging back up again
uneven bars,95,swinging their body around the bars
uneven bars,95,swinging their body back
uneven bars,95,swinging their body back and forth
uneven bars,95,swinging their body back and forth again
uneven bars,95,swinging their body back and forth one last time
uneven bars,95,swinging through the air
uneven bars,95,take a running jump
uneven bars,95,the gymnast is flying high
uneven bars,95,their feet just barely touching the ground
uneven bars,95,their hands gripping the
uneven bars,95,their muscles working in harmony to create a beautiful
uneven bars,95,"throughout the routine, the gymnast must maintain her grip on the bars and keep her body"
uneven bars,95,tight as they action up
uneven bars,95,transition to upper bar
uneven bars,95,true test of a gymnast's skill and abilities
uneven bars,95,true test of an athlete's skill and strength
uneven bars,95,tuck their legs in and prepare for the
uneven bars,95,tucked in close to their body
uneven bars,95,twisting and turning
uneven bars,95,twisting their body in midair
uneven bars,95,"twists and turns her body, performing acrobatic maneuvers"
uneven bars,95,two action set at different heights
uneven bars,95,two horizontal bars set at different heights
uneven bars,95,upper body strength to pull themselves up and over the bars
uneven bars,95,use momentum to keep going
uneven bars,95,use their arms and legs to propel themselves from one bar to
uneven bars,95,use their momentum to keep them going
uneven bars,95,use their upper body strength to pull themselves up and
uneven bars,95,use your momentum to carry you up and over
uneven bars,95,uses her arms and legs to action herself up
uneven bars,95,uses her momentum to action back and forth between the two bars
uneven bars,95,uses their momentum to action themselves up and over the high bar
uneven bars,95,uses their momentum to action themselves up and over the low bar
uneven bars,95,uses their momentum to action up and over the bar
uneven bars,95,using their arms and legs to action their body
uneven bars,95,using their arms and legs to propel themselves through the air
uneven bars,95,using their arms to action their body
uneven bars,95,using their arms to grip the bar
uneven bars,95,using their core muscles to stabilize their body as they move
uneven bars,95,using their eyes to track their movements
uneven bars,95,using their legs to push themselves off the ground
uneven bars,95,using their momentum and strength to keep themselves moving
uneven bars,95,using their momentum to action from one bar to the other
uneven bars,95,using their momentum to action their body around the bars
uneven bars,95,using their momentum to action themselves around the bars
uneven bars,95,using their momentum to help them perform the action
uneven bars,95,using their momentum to keep them going
uneven bars,95,using their momentum to keep themselves moving
uneven bars,95,using their momentum to perform flips and twists
uneven bars,95,using their muscles to control their movements
uneven bars,95,using their strength to pull themselves up
uneven bars,95,using their upper body strength to pull themselves up and over the bars
uneven bars,95,usually between 0.7m and 1.0m
uneven bars,95,usually coated with a layer of plastic or rubber
uneven bars,95,usually with a flip or
uneven bars,95,usually with one bar lower than the
uneven bars,95,variable
uneven bars,95,very careful not to hit the bar with her head or body
uneven bars,95,very challenging apparatus
uneven bars,95,very dangerous
uneven bars,95,very exciting to watch
uneven bars,95,very physically demanding
uneven bars,95,very precise in their movements
uneven bars,95,very rewarding apparatus
uneven bars,95,wide variety of skills that can be performed on the action
volleyball spiking,96,absorb the impact with their legs
volleyball spiking,96,absorbing the impact with their legs
volleyball spiking,96,absorbs the impact of the jump
volleyball spiking,96,absorbs the impact of the landing
volleyball spiking,96,action is quick and fluid
volleyball spiking,96,action is repeated over and again as the players try to score points and win the game
volleyball spiking,96,"action it forward, making contact with the ball"
volleyball spiking,96,action looks like a player extending their arm above their head and hitting the ball with their
volleyball spiking,96,action their arm back
volleyball spiking,96,action their arm forward and hit the ball
volleyball spiking,96,action their arm up above their head
volleyball spiking,96,action their arm up and hit the ball
volleyball spiking,96,action their arms down
volleyball spiking,96,agile
volleyball spiking,96,always fight until the very end
volleyball spiking,96,always ready for the next spike
volleyball spiking,96,always wants to win
volleyball spiking,96,amazing volleyball player
volleyball spiking,96,approach net and jump into the air
volleyball spiking,96,approaches the ball from the backcourt
volleyball spiking,96,arching toward the floor on the other side
volleyball spiking,96,arcs through the air and spikes down onto the opponent's court
volleyball spiking,96,arm comes down quickly
volleyball spiking,96,arm continues to move after they hit the ball
volleyball spiking,96,arm extends forward
volleyball spiking,96,arm extends fully as they hit the ball
volleyball spiking,96,arm moving down towards the volleyball
volleyball spiking,96,arm moving up above their head
volleyball spiking,96,arm raised in the air
volleyball spiking,96,arm should be straight
volleyball spiking,96,arm still extended
volleyball spiking,96,arms and legs are in sync as they hit the ball
volleyball spiking,96,"as the ball comes down, meet it with your open palm"
volleyball spiking,96,"as the player brings their arm back, they should be bringing their non-spiking arm"
volleyball spiking,96,as the player brings their arm down from the follow-through
volleyball spiking,96,"as the player jumps, they extend their arm forward, making contact with the ball with their"
volleyball spiking,96,"as the player makes contact with the ball, they also push off of the floor with their legs"
volleyball spiking,96,"as the player reaches the apex of their jump, they extend their arms and"
volleyball spiking,96,"as the player reaches the apex of their jump, they extend their non-"
volleyball spiking,96,as they approach the net
volleyball spiking,96,"as they come back down, they tuck their non-spiking arm and land on"
volleyball spiking,96,"as they hit the ball, their non-dominant hand comes and brushes the ball,"
volleyball spiking,96,"as they jump, they bring their arm back and snap it forward to hit the ball"
volleyball spiking,96,"as they jump, they bring their hands up above their head"
volleyball spiking,96,"as they jump, they will extend their arm and hit the ball with their hand"
volleyball spiking,96,"as they land, they bring their non-dominant hand up to their chest to prepare"
volleyball spiking,96,"as they make contact with the ball, they extend their arm and snap their wrist"
volleyball spiking,96,"as they make contact with the ball, they snap their wrist, sending the ball hurtling toward"
volleyball spiking,96,"as they reach the apex of their jump, they extend their arms and hit the"
volleyball spiking,96,"as they reach the apex of their jump, they thrust their arm forward,"
volleyball spiking,96,"as they reach the height of their jump, they action their arm forward and hit the ball"
volleyball spiking,96,"as they reach the height of their jump, they extend their arm and snap their wrist, sending"
volleyball spiking,96,"as they reach the height of their jump, they snap their wrists and hit the ball with"
volleyball spiking,96,"at this point, the players will rotate positions and the game will start again"
volleyball spiking,96,at which point they follow through with
volleyball spiking,96,attempt to return the ball
volleyball spiking,96,back is straight
volleyball spiking,96,ball flies off their hand and heads towards the other side of the net
volleyball spiking,96,ball goes flying forward towards the other team
volleyball spiking,96,ball goes flying over the net
volleyball spiking,96,ball goes flying over the net and into their opponents' side
volleyball spiking,96,ball is going over the net
volleyball spiking,96,ball leaves their hand and heads towards the opponent's court
volleyball spiking,96,ball will land within the boundaries of the court
volleyball spiking,96,barely pausing between each hit
volleyball spiking,96,be quick to hit it again
volleyball spiking,96,before it touches the ground
volleyball spiking,96,bend their knees
volleyball spiking,96,bend their knees and extend their arms upwards
volleyball spiking,96,bend their knees and get into a low stance
volleyball spiking,96,bend their knees and jump as they hit the ball
volleyball spiking,96,bend their knees and jump into the air
volleyball spiking,96,bend their knees and lower their body into a action
volleyball spiking,96,bend their knees and raise their arms above their head
volleyball spiking,96,"bend their knees and raise their arms above their head, before quickly jumping up"
volleyball spiking,96,bend your knees and bring your arms back to prepare for the jump
volleyball spiking,96,bending their knees and
volleyball spiking,96,bends their knees
volleyball spiking,96,bends their knees and brings their arms back
volleyball spiking,96,bends their knees and brings their arms back behind them
volleyball spiking,96,block it
volleyball spiking,96,body is thrust upwards as they follow through with the spike
volleyball spiking,96,body is upright
volleyball spiking,96,both teams fighting for every point
volleyball spiking,96,bounces up
volleyball spiking,96,bouncing up high
volleyball spiking,96,bring it forward and hit the ball
volleyball spiking,96,bring the ball up over their head
volleyball spiking,96,bring their arm back behind them
volleyball spiking,96,bring their hips and shoulders around
volleyball spiking,96,bring their non-hitting arm up to their chest
volleyball spiking,96,bringing their arm down hard to hit the ball
volleyball spiking,96,bringing their arm down quickly
volleyball spiking,96,bringing their arms above their head
volleyball spiking,96,brings their arm back behind them
volleyball spiking,96,brings their arm back in a windmill motion
volleyball spiking,96,brings their other arm up to help balance them
volleyball spiking,96,caught by the opposing team's player
volleyball spiking,96,celebrate
volleyball spiking,96,celebrates their point by raising their arms in the air
volleyball spiking,96,cheering
volleyball spiking,96,cheering their team on
volleyball spiking,96,cocked back behind their head
volleyball spiking,96,come down from the top of the net
volleyball spiking,96,come flying back over the net
volleyball spiking,96,comes down and lands on the court after making the spike
volleyball spiking,96,contact the ball with their hand
volleyball spiking,96,continue game
volleyball spiking,96,continue to do this until the end of the match
volleyball spiking,96,continues to follow through with their arm
volleyball spiking,96,cycle repeats until one team scores a point
volleyball spiking,96,defend the ball
volleyball spiking,96,devastating weapon in a volleyball player's arsenal
volleyball spiking,96,difficult for the opposing team to defend
volleyball spiking,96,"done correctly, the ball will go flying straight towards the other team"
volleyball spiking,96,drives it down into the opponent'
volleyball spiking,96,easy for the other team to return it
volleyball spiking,96,end rallies
volleyball spiking,96,error will go out of bounds or be returned by the other team
volleyball spiking,96,exciting to watch
volleyball spiking,96,explosively jump up and extend their arm forward
volleyball spiking,96,explosively jump up and reach for the ball
volleyball spiking,96,extend arm
volleyball spiking,96,extend their arm
volleyball spiking,96,extended arms are extended in front of them as they follow through with their spike
volleyball spiking,96,extending their arm above their head
volleyball spiking,96,extending their arm forward to hit the ball
volleyball spiking,96,extending their arm fully
volleyball spiking,96,extract concepts from sentence
volleyball spiking,96,extract concepts from sentence:
volleyball spiking,96,facing the opposing team
volleyball spiking,96,feel like they're on top of the world
volleyball spiking,96,feet should be shoulder-width apart
volleyball spiking,96,feet shoulder-width apart
volleyball spiking,96,fierce competitor
volleyball spiking,96,fingers are spread out
volleyball spiking,96,first team to score two points in overtime will be declared the winner
volleyball spiking,96,flies straight toward the other team's side of the court
volleyball spiking,96,fluid and graceful
volleyball spiking,96,flying back over the net
volleyball spiking,96,focus and determined
volleyball spiking,96,focus on the ball
volleyball spiking,96,focused and ready to make another great spike
volleyball spiking,96,follow through with their arm after they hit the ball
volleyball spiking,96,follow through with your arms and let the ball bounce off your hand to create spin
volleyball spiking,96,following through with their arm after hitting the ball to ensure it goes over the net
volleyball spiking,96,follows through with their arm and hits the ball over the net
volleyball spiking,96,follows through with their arm and their body
volleyball spiking,96,force sends the player sprawling to the floor
volleyball spiking,96,force to be reckoned with
volleyball spiking,96,game continues in this way until one team scores a point
volleyball spiking,96,game continues until one team has reached 21 points
volleyball spiking,96,game continues until one team has reached the required number of points to win
volleyball spiking,96,game is then over when one team has reached 25 points
volleyball spiking,96,game will continue until one team reaches 25 points
volleyball spiking,96,get a point for their team
volleyball spiking,96,gets into position to defend
volleyball spiking,96,gets into position to defend the next play
volleyball spiking,96,gets ready for the next play
volleyball spiking,96,gets ready for the next spike
volleyball spiking,96,getting ready to repeat the action
volleyball spiking,96,gives ball a lot of spin
volleyball spiking,96,"go out of bounds, giving the other team a point"
volleyball spiking,96,go over the net and into
volleyball spiking,96,goes into a spin
volleyball spiking,96,goes into overtime
volleyball spiking,96,goes over the net and into the other team's court
volleyball spiking,96,good hand-eye coordination in order to hit the ball correctly
volleyball spiking,96,good timing
volleyball spiking,96,"good timing, power, and accuracy"
